"ID";"Nome";"Logradouro";"Município";"UF";"Percentual.de.Execução";"classificação_tb";"total_repassado";"Empresa.Contratada"
19086;"PARAISO";"AV. ANTONIO CARLOS MAGALHAES";"Jacobina";"BA";71,88;"paralisada";1352978,89484246;"(12050619000190) FERREIRA LIMA CONSTRUCOES LTDA ME"
19096;"Creche proinfância";"Rua Paulo Coelho";"Ariquemes";"RO";67,46;"paralisada";1618931,37094697;"(77578623000170) CASAALTA CONSTRUCOES LTDA"
19106;"Terreno C";"Rua projetada 10";"Toritama";"PE";0;"paralisada";417562,042441378;NA
19107;"JARDIM MORUMBI";"RUA MAMORE";"Uruará";"PA";15;"paralisada";893119,663281572;"(83754705000121) PEIXOTO CONSTRUTORA LTDA"
19114;"CENTRO";"Rua FRANCISCO ALVES DA LUZ";"Itacuruba";"PE";93,86;"paralisada";848062,3384594;"(35445519000168) LARANJEIRA ADM. E LOCAD.DE BENS M.SERVICOS E CONST.LTDA"
19123;"BOA VISTA DO TUPIM";"NOVA OLINDA";"Boa Vista do Tupim";"BA";85,24;"paralisada";1836963,02731653;"(03326806000162) PAVIMAK PAVIMENTACAO E LOCACAO DE MAQUINAS LTDA"
19130;"Terreno da Prefeitura Municipal de Esteio";"Rua Taquara";"Esteio";"RS";53,64;"paralisada";1120983,50890361;NA
19151;"BELA VISTA";"RUA ZÉ DOCA";"Peixoto de Azevedo";"MT";83,44;"paralisada";1403180,9487759;"(24961666000174) CONSTRULOGO CONSTRUCOES E DECORACOES LTDA"
19159;"TERRENO II - BARREIRO";"Rua são gabriel";"Alagoinhas";"BA";0;"paralisada";399124,111432643;NA
19175;"TERRENO III- BAIXA DA CANDEIA";"RUA ASSIS CHATEUBRIAND";"Alagoinhas";"BA";25,88;"paralisada";615175,16163472;NA
19177;"CERU";"Avenida Quinze de Novembro";"Condado";"PE";72,48;"paralisada";1766570,29864215;"(40819708000193) CONSTRUTORA CIMEJATO LTDA"
19188;"Prefeitura do Municipio de Cajobi";"Rua Luis Secches";"Cajobi";"SP";90,04;"paralisada";721094,059580354;"(08355762000112) FAVO ENGENHARIA E CONSTRUCOES LTDA."
19189;"Quadra Angelim";"Av Joao Moreira";"Sousa";"PB";64,8;"paralisada";854773,437744396;"(03164057000114) CANTEIRO CONSTRUCAO CIVIL LTDA"
19191;"Rua Alexandre Rodrigues de Carvalho Júnior s/nº";"Rua Alexandre Rodrigues de Carvalho Júnior";"Conceição de Ipanema";"MG";76,59;"paralisada";638847,643246552;"(21986790000104) MP EMPREENDIMENTOS E CONSTRUCOES LTDA - EPP"
19199;"TERRENO DA CRECHE";"RUA LUZIA DE OLIVEIRA FARIAS";"Jacaraú";"PB";72,75;"paralisada";1312476,16729359;"(07484203000140) F J CONSTRUCOES E EMPREENDIMENTOS LTDA"
19209;"MORADAS DA HIPICA";NA;"Porto Alegre";"RS";82,46;"paralisada";918668,859668885;"(07646780000190) MFHP ENGENHARIA LTDA."
19210;"COLINAS DA BALTAZAR";"Rua Lajes";"Porto Alegre";"RS";56,05;"paralisada";796228,217556899;"(07481873000102) MINUSSI & ZANINI CONSTRUTORA LTDA"
19220;"BONFIM";"Rua Jovino Ribeiro";"Juiz de Fora";"MG";0;"paralisada";424677,067081044;NA
19222;"Cidade Jardim";NA;"Amargosa";"BA";95,94;"paralisada";1695586,30380532;"(14796635000151) ADOLFO JOSE DE MORAES MICRO EMPRESA"
19236;"CRECHE MUNICIPAL DE JUQUITIBA";"AVENIDA JUSCELINO K. DE OLIVEIRA";"Juquitiba";"SP";55,66;"paralisada";1341073,88427816;NA
19245;"Loteamento São Felício";"Rua Pedro Pereira da Silva";"Ipubi";"PE";80,47;"paralisada";636441,902169755;"(09366989000126) CASA LOTERICA VALE DA SORTE LTDA"
19247;"TERRENO NA VIA COSTEIRA";"Rua Pedro Álvares Cabral";"Olinda";"PE";0;"paralisada";358297,814083757;NA
19250;"OBRA PUBLICA 2";"AV: SÃO JOSÉ ";"Santo Antônio do Descoberto";"GO";42,3;"paralisada";1160452,90131714;"(10314251000102) VIVA - CONSTRUCOES E SERVICOS DE ENGENHARIA LTDA-EPP"
19258;"Creche e Pré-escola_Caji Picuaia";"Rua José Leite";"Lauro de Freitas";"BA";0;"paralisada";430519,204480478;NA
19265;"Creche Village da Luz";"Rua Corinto Barbosa Lima";"Cachoeiro de Itapemirim";"ES";87,88;"paralisada";1292268,69231301;"(00243819000180) CONSTRUTORA DURAES SOUZA LTDA"
19270;"E.M.E.I. Bairro Vila Nova";"Rua Marechal Deodoro";"Canguçu";"RS";88,75;"paralisada";1763331,07204315;"(03437430000163) LEIVAS & BARELA LTDA."
19275;"Creche e Pré-escola Bairro Jardim Phillipson Park (Praia dos Namorados)";"Rua Nove (Jardim Phillipson Park)";"Americana";"SP";0;"paralisada";1381294,40048313;"(11328785000142) MPS SERVICOS EM CONSTRUCAO CIVIL LTDA"
19279;"IRMAOS MARISTA";"Rua Irmãos Maristas";"Porto Alegre";"RS";82,63;"paralisada";428707,779835409;"(07481873000102) MINUSSI & ZANINI CONSTRUTORA LTDA"
19281;"Creche do Bairro Jorge Teixeira IV";"Rua São Pedro";"Manaus";"AM";0;"paralisada";945015,960831101;NA
19289;"TERRENO DA CRECHE MUNICIPAL";"RUA ABEL SIMPLICIO";"Livramento";"PB";97,34;"paralisada";755006,916429625;"(10292460000194) JADA CONSTRUCOES E INCORPORACOES LTDA"
19305;"UNIDADE II";"Rua dos Rodrigues Valverdi";"Santa Ernestina";"SP";0;"paralisada";172132,568687531;NA
19323;"AREA PÚBLICA 03 PARQUE ESTRELA DALVA XIII";"ÁEA PÚBLICA 03 ";"Santo Antônio do Descoberto";"GO";45,71;"paralisada";1161259,01383424;"(10314251000102) VIVA - CONSTRUCOES E SERVICOS DE ENGENHARIA LTDA-EPP"
19330;"Creche e Pré-escola_Itinga";"Avenida Fortaleza, Qd D";"Lauro de Freitas";"BA";70,56;"paralisada";585506,136980745;"(16607359000161) OSOLEV CONSTRUCOES E PROJETOS LTDA - EPP"
19337;"JARDIM IGUAÇU";"Rua Conselheiro Sinimbú";"Paranaguá";"PR";80,94;"paralisada";1334958,70025207;NA
19360;"Vassouras II";"Rua São Domingos";"Francisco Morato";"SP";34,66;"paralisada";903733,133476119;"(09658694000123) POTIVIAS - EMPRESA POTIGUAR DE OBRAS VIARIAS LTDA"
19361;"Creche e Pré-escola Bairro Jardim Santo Antonio (Praia Azul)";"Rua Ozório Leite de Camargo";"Americana";"SP";0;"paralisada";911345,2601254;"(04783242000150) CONAJ EMPREENDIMENTOS E CONSTRUCOES LTDA"
19366;"CRECHE BAIRRO ANGELIM";"Rua Francisco Ferreira Fonteneles";"Uruburetama";"CE";51,84;"paralisada";1272622,97137898;"(01188412000160) FCK CONSTRUCOES, PROJETOS E INSTALACOES LTDA"
19368;"Pre Escola Colinas do Pero";"Rua 23 - esquina com Rua 07";"Cabo Frio";"RJ";58,49;"paralisada";903043,53409142;"(06329545000122) ERCON CONSTRUTORA DE CASIMIRO DE ABREU LTDA"
19369;"Creche do Bairro São Joaquim";"Avenida Porto Ferreira";"Santa Bárbara d'Oeste";"SP";0;"paralisada";270383,345454828;NA
19389;"sede";"Rua da Queiroz ";"Conde";"BA";0,73;"paralisada";913573,092872501;"(14839826000153) C2 CONSTRUCOES LTDA - ME"
19392;"Terreno Cohab";"Rua Edson Leite";"Sertânia";"PE";82,82;"paralisada";854437,275568348;"(04628047000155) CONSTRUTORA VALERIO LTDA - ME"
19397;"Pre Escola Samburá";"Rua Torre";"Cabo Frio";"RJ";47,44;"paralisada";1015797,52735612;"(13479572000147) CONSTRUTEC ENGENHARIA E COMERCIO LTDA - ME"
19400;"GARAJÃO";"Rua Maurina Jonas de Castro";"Botuporã";"BA";64,27;"paralisada";1827460,20661861;"(07152223000113) ENGELIMA CONSTRUCOES E SERVICOS LTDA"
19401;"Vassouras I";"Rua São Domingos";"Francisco Morato";"SP";34,69;"paralisada";922218,147974739;"(09658694000123) POTIVIAS - EMPRESA POTIGUAR DE OBRAS VIARIAS LTDA"
19402;"Lote urbano numero 8";"Rua Belmiro Gonçalves";"Camaquã";"RS";91,33;"paralisada";849701,393618783;NA
19408;"Pre Escola Caminho de Búzios";"Rua C - esquina com Ruas 03 e 04";"Cabo Frio";"RJ";60,21;"paralisada";418522,699254291;"(13479572000147) CONSTRUTEC ENGENHARIA E COMERCIO LTDA - ME"
19409;"Escola Pró-infância - sede";NA;"Quijingue";"BA";81,16;"paralisada";1693695,68230507;"(23539896000187) OLIVEIRA SILVA CONSTRUTORA LTDA  - ME"
19411;"Pró Infancia - Tipo C";"Rua Jose Vicente Alves com Rua Julia Carlos de Souza";"Professor Jamil";"GO";80,73;"paralisada";860891,476918043;"(06177740000184) J F - CONSTRUCOES E SANEAMENTO LTDA"
19424;"Creche Rua São João";"Rua São João Batista";"Santa Bárbara d'Oeste";"SP";73,13;"paralisada";1519638,95987469;"(77578623000170) CASAALTA CONSTRUCOES LTDA"
19428;"COMUNIDADE DO PIRIZAL";"Rua Principal com a Rua S/D - QUADRA 03";"Nossa Senhora do Livramento";"MT";81,45;"paralisada";636440,807215874;"(16885249000161) LIMA MURCA & MURCA LTDA - ME - ME"
19441;"BAIRRO RUA NOVA, CIDADE DE PORTO - PI.";"BAIRRO RUA NONA";"Porto";"PI";9,36;"paralisada";882045,515328678;"(04201038000183) CONSTRUTORA CONSERVE LTDA"
19442;"ProInfância Tipo B";"Rua Aristofanes Fernandes";"Jardim do Seridó";"RN";95,22;"paralisada";1500833,60849611;"(07189572000100) JAPAR CONSTRUCOES E SERVICOS LTDA"
19454;"CRECHE SANTA LUZIA";"RUA CAMPO DO FLAMENGO, S/N";"Penedo";"AL";76,8;"paralisada";843320,316049205;"(05355939000192) LEMY ENGENHARIA E DECORACAO LTDA."
19458;"LOTEAMENTO PADRE CICERO";"Rua PROJETADA (ENTRE AS AVENIDAS DOS GAVIOES E ASA BRANCA)";"Petrolina";"PE";0;"paralisada";857568,285183742;NA
19491;"Escola de Educação Infantil";"Rua Prefeito Joao Inacio";"Barra de Santa Rosa";"PB";61,64;"paralisada";464034,378554905;"(17224268000100) S S L LACERDA CONSTRUCOES E SERVICOS EIRELI - EPP"
19529;"CMEI DO JARDIM PANAMÁ";"Rua Dois";"Ponta Grossa";"PR";0;"paralisada";728207,037016671;"(03729672000120) BBJ & CIA LTDA"
19531;"CMEI DA VILA CRISTINA";"Rua Paes de Andrade";"Ponta Grossa";"PR";0;"paralisada";428088,96515594;"(03729672000120) BBJ & CIA LTDA"
19550;"Espaço Criança";"Rua Amauri Monti";"Cajuru";"SP";71,43;"paralisada";591175,7461229;"(18791556000109) I.NOVA CONSTRUTORA EIRELI  - ME"
19555;"CRECHE TIPO B";"PRAÇA SANTOS DUMONT";"Ipupiara";"BA";71,48;"paralisada";1353110,68184877;"(03948582000120) PAPALEGUAS CONSTRUTORA, PROJETOS E COMERCIO LTDA - ME"
19558;"Vila Rennó";NA;"Lucélia";"SP";73,14;"paralisada";625514,399308339;"(01518506000150) ECIO BRAZ DOS SANTOS & CIA LTDA"
19568;"CRECHE DO BAIRRO SAO JOSE";"RUA PROJETADA 01";"Santa Terezinha";"PE";75,2;"paralisada";1827283,89105678;"(04231471000161) WCN Emprendimentos e Serviços Ltda"
19579;"ÁREA PUBLICA (SQ-1)";"Quadra SQ";"Cidade Ocidental";"GO";70,99;"paralisada";1156376,33319423;"(08658466000190) FERREIRA BORGES CONSTRUCOES E SERVICOS LTDA EPP"
19580;"CRECHE SANTA LUZIA";"Rua Afrânio Peixoto";"São Gonçalo";"RJ";0;"paralisada";NA;NA
19581;"Creche Vila Macabeus";"Rua Euclídes da Cunha";"Amorinópolis";"GO";66,7;"paralisada";848265,219726593;"(10910519000160) JDR CONSTRUTORA LTDA"
19593;"PMT Firmo Vieira";"Avenida Coronel Firmo Vieira de Camargo";"Tatuí";"SP";99,99;"paralisada";602317,440275655;"(11142289000108) JRG CONSTRUCOES LTDA"
19615;"ESCOLA DE EDUCAÇÃO INFANTIL";"Rua Prefeito Inácio Claudino";"Seridó";"PB";89,26;"paralisada";848900,415632838;"(05219643000144) CONSERV - CONSTRUCOES E SERVICOS LTDA"
19621;"CRECHE COLUBANDÊ B";"Rua Augusto Rush";"São Gonçalo";"RJ";0;"paralisada";NA;NA
19623;"CRECHE- PRÓ- INFÂNCIA  NA SEDE DO MUNICIPIO";"Rua Primeiro de Junho";"Nova Itarana";"BA";88,87;"paralisada";846366,42904357;"(10772765000101) A J CINTRA DOS SANTOS"
19633;"MARACANÃ";"RUA LIRA MAIA";"Santarém";"PA";0;"paralisada";427601,844845775;NA
19634;"CARANAZAL";"TRAV. ANTONIO BASTOS";"Santarém";"PA";0;"paralisada";428016,197408327;NA
19637;"SÃO CRISTOVÃO";"Travessa Terezinha";"Santarém";"PA";72,41;"paralisada";909543,873636998;"(18842730000103) CONSORCIO PRO-INFANCIA BRASIL - PIB"
19640;"Creche do Jardim São Vicente";"Rua Major Izidoro";"Cotia";"SP";64,19;"paralisada";423127,314490547;"(54547633000143) FL - EXATA COMERCIAL E CONSTRUTORA LTDA"
19647;"Creche Bairro Aeroporto";"Av. 7 de setembro, eq c/ Rua Maria Lebre";"Porto Esperidião";"MT";80,08;"paralisada";1367350,55427953;"(09302764000106) BRAGA CONSTRUCOES E SERVICOS LTDA - ME"
19648;"Parque Industrial";"Rua Professora Maria Soliana de Andrade";"Parnamirim";"RN";96,52;"paralisada";1328086,71082532;"(02542162000187) J. A. M. EMPREENDIMENTOS LTDA"
19654;"BAIRRO SALES";"RUA DA BAIXADA";"Nova Olinda do Maranhão";"MA";44,38;"paralisada";1307584,01693541;"(10640595000101) SERV OBRAS - SERVICOS DE OBRAS E CONSTRUCOES CIVIL LTDA"
19656;"Creche e Pré-Escola Portal";"Av. Gofredo Schilini";"Dois Córregos";"SP";64,95;"paralisada";1345682,36058321;"(46729257000180) A. FERNANDEZ ENGENHARIA E CONSTRUCOES LTDA."
19658;"CRECHE RENASCER III";"RUA SEVERINO BARBOSA LIMA";"Cabedelo";"PB";0;"paralisada";170316,463315729;NA
19670;"Creche do Bairro Algodões";"Rua \"6\" esquina com a rua \"D\" ";"Janaúba";"MG";37,26;"paralisada";812226,084431504;"(06098460000180) TRATENGE ENGENHARIA LTDA"
19671;"CAPUAN";"Rua Coronel Pinho";"Caucaia";"CE";0;"paralisada";427024,291128916;"(08914052000185) SOCORPENA CONSTRUÇÕES LTDA"
19687;"Boa Vista do Pixaim";"Povoado de Boa vista do Pixaim s/n";"Muquém de São Francisco";"BA";53,5;"paralisada";841110,613139266;"(08933099000196) JHC ENGENHARIA LTDA"
19691;"Creche do Bairro Cj Progresso";"Rua Jose Gonçalves Campos";"Moreira Sales";"PR";99,96;"paralisada";1829748,63816766;"(82655093000157) H CASTRO & CIA LTDA EPP"
19694;"Tancredo Neves";"Rua Seringueira";"São Leopoldo";"RS";0;"paralisada";517305,868377729;NA
19696;"Creche do Bairro Liberdade";"Rua Ackill Boettger";"Trombudo Central";"SC";99,99;"paralisada";860331,454741246;"(77894863000184) WILSON EMPREENDIMENTOS IMOBILIARIOS LTDA EPP"
19704;"CRECHE DA COMUNIDADE SÃO JOÃO";"RUA PROJETADA";"Itapororoca";"PB";52,27;"paralisada";1798248,47904575;"(12209627000136) SANTA FE CONSTRUCOES E SERVICOS LTDA - EPP"
19710;"Creche Municipal";"Rua Valdeci Sales";"Areia de Baraúnas";"PB";99,21;"paralisada";817650,172354918;"(14238418000146) MORADA DO SOL CONSTRUCOES E EMPREENDIMENTOS LTDA - EPP"
19721;"Creche Proinfancia";"Sítio Serrote";"Belém";"PB";84,71;"paralisada";1651388,47469603;"(10600699000184) SETA CONSTRUCOES LTDA"
19725;"CRECHE DAS PEDREIRAS";"Rua H";"Ituberá";"BA";81,5;"paralisada";1785932,60179017;"(03015424000118) CM OFFICE CARVALHO MENDES ENGENHARIA LTDA"
19729;"CRECHE DO BAIRRO DO CRUZEIRO";"RUA PADRE CARLOS ALBERTO";"Serrinha";"BA";40,09;"paralisada";762225,796809757;"(18490807000115) ART E THEC ENGENHARIA E SERVICOS LTDA - ME"
19741;"ESCOLA INFANTIL SANTA BARBARA";NA;"Castelo";"ES";81,25;"paralisada";1556598,63998146;NA
19758;"Avenida Centenáriio";"Avenida Centenário";"Presidente Jânio Quadros";"BA";42,95;"paralisada";1131875,10504044;NA
19759;"RUA PERNAMBUCO";"Avenida Presidente Sarney";"Ribamar Fiquene";"MA";67,35;"paralisada";1837630,59259465;"(13533460000127) PROSPERA CONSTRUCOES E SERVICOS LTDA"
19774;"CONJUNTO";"AC VILA NOVA DE PEDRO VELHO";"Aroeiras";"PB";60,17;"paralisada";835057,129553486;"(05219643000144) CONSERV - CONSTRUCOES E SERVICOS LTDA"
19776;"TERRENO AMEIXAS";NA;"Cumaru";"PE";47,67;"paralisada";423224,571453389;"(20298277000150) WALTER L. DA SILVA CONSTRUCOES LTDA - ME"
19778;"Estação dos Ventos";"Rua Luiz Castagna";"Santa Maria";"RS";0;"paralisada";360506,148744195;NA
19783;"Rua Q, Sinval Palmeira";"Rua Q, sn - Sinval Palmeira";"Itororó";"BA";57,96;"paralisada";678871,40611256;NA
19795;"Campo dos Veteranos";"Rua Felisberto Alves de Almeida";"Morpará";"BA";54,13;"paralisada";1297751,31561389;"(07240000000108) CONSTRUTORA SALLES LTDA"
19799;"Creche Municipal de Santana do Seridó";"Rua João Alves de Morais";"Santana do Seridó";"RN";80,06;"paralisada";797637,741330344;"(03912405000194) ASERV - ARTES E SERVICOS LTDA"
19804;"CMEI RESIDENCIAL BOA VISTA";"AVENIDA ANTONIO FLAVIO LIMA ENTRE RUA BV 6 e BV 7";"Senador Canedo";"GO";94,34;"paralisada";1571237,19584707;"(13064374000112) SUPERA CONSTRUTORA E SANEAMENTO LTDA"
19810;"ÁREA MUNICIPAL";"ENTRE AS RUAS EURIPEDES MARTINIANO E JOSE BONIFACIO";"Jussara";"BA";90,17;"paralisada";1364914,48640607;"(03948582000120) PAPALEGUAS CONSTRUTORA, PROJETOS E COMERCIO LTDA - ME"
19815;"UEI PAPOCO";"Rua Joaquim Afonso";"Mossoró";"RN";23,42;"paralisada";866020,998002701;"(04693484000152) A & C Construções Ltda"
19816;"UEI ESTRADA DA RAIZ";"Rua José Leão";"Mossoró";"RN";53,82;"paralisada";877613,26559353;"(04693484000152) A & C Construções Ltda"
19818;"EDUCAÇÃO INFANTIL SENADOR JOSÉ BENTO";"Rua manoel carrascosa";"Senador José Bento";"MG";69,01;"paralisada";827431,370501583;"(19038645000141) CONSTRUTORA MOMPRERA LTDA"
19833;"CRECHE PROINFÂNCIA TIPO C Bairro Mondubim";"Rua Mirtil Meyer";"Fortaleza";"CE";0;"paralisada";170364,856661177;"(04306670000191) TARCON ENGENHARIA - PROJETOS, CONSTRUCOES E SERVICOS LTDA."
19835;"Parque jardim Ceasa";"Rua Nova Aurora";"Campos dos Goytacazes";"RJ";68,23;"paralisada";981734,198792496;"(07162396000112) RABI CONSTRUTORA LTDA"
19840;"CRECHE DO BAIRRO ALAGADIÇO";"Rua S. D.O";"Paracuru";"CE";33,86;"paralisada";875641,311471151;"(00611868000128) CONSTRUTORA IMPACTO LTDA"
19854;"Creche em Nova Goiana";"Rua Sem Denominação 01";"Goiana";"PE";66,25;"paralisada";879269,880429944;"(04393361000104) VASCONCELOS & MAGALHAES EMPREENDIMENTOS LTDA"
19864;"Creche Municipal Amélia Maria da Conceição Ulrich.";"Rua Walter Moreira";"Guapimirim";"RJ";46,41;"paralisada";969113,281262605;NA
19869;"Proinfância Cidade";"Rua Juscelino Kubitshec";"Muaná";"PA";89,9;"paralisada";1819108,00801781;"(10611983000156) CONSTRUTORA ESTRADA LTDA"
19873;"CRECHE MUNICIPAL SAO JOAO DO CARU";"RUA DO CAMPO";"São João do Carú";"MA";58,19;"paralisada";913093,267768478;"(14963224000103) ALPHA CONSTRUCOES E SERVICOS LTDA - ME"
19874;"EMEI Princesas";"Avenida B esquina com a Rua 02";"Gravataí";"RS";35,8;"paralisada";541114,217132897;NA
19876;"SANTA ROSA";"Estrada Santa Rosa";"Campos dos Goytacazes";"RJ";50,99;"paralisada";376356,305111895;"(07162396000112) RABI CONSTRUTORA LTDA"
19877;"ITAMBÉ";"Rua 8";"Caucaia";"CE";0;"paralisada";421665,452061836;"(08914052000185) SOCORPENA CONSTRUÇÕES LTDA"
19882;"CIGANA";"Rua C";"Caucaia";"CE";0;"paralisada";419955,654957036;"(08914052000185) SOCORPENA CONSTRUÇÕES LTDA"
19883;"ARATURI";"RUA SEM DENOMINAÇÃO";"Caucaia";"CE";0;"paralisada";426529,902301345;"(08914052000185) SOCORPENA CONSTRUÇÕES LTDA"
19885;"MIRAMBÉ";"rodovia Raimundo Pessoa de Aaujo";"Caucaia";"CE";87,1;"paralisada";1809718,08364802;"(08914052000185) SOCORPENA CONSTRUÇÕES LTDA"
19887;"Terreno Alto Bonito";"Rua Victor Hugo Petry";"Caçador";"SC";76,12;"paralisada";1575018,41067342;"(03637604000131) ENGEMO CONSTRUCOES LTDA - EPP"
19888;"PARQUE SOLEDADE";"Rua 2";"Caucaia";"CE";0;"paralisada";919965,254792735;"(08914052000185) SOCORPENA CONSTRUÇÕES LTDA"
19894;"Avenida José Maria de Araújo";"Avenida José Maria de Araújo";"Governador Edison Lobão";"MA";20,62;"paralisada";893146,869080546;"(03526303000130) TERMAQUINAS- TERMINAS, MANGUEIRAS E MAQUINAS LTDA"
19901;"CRECHE DO ALTO DO RECREIO";NA;"Serrinha";"BA";56,98;"paralisada";762225,796809757;"(18490807000115) ART E THEC ENGENHARIA E SERVICOS LTDA - ME"
19907;"AVENIDA JOÃO PAULO II, RUA FRANCISCO COELHO DE BRITO";"AVENIDA JOÃO PAULO II, RUA FRANCISCO COELHO DE BRITO";"Domingos Mourão";"PI";59,54;"paralisada";832469,006172321;"(09620739000170) AGUIAR E ALBUQUERQUE CONSTRUCOES LTDA"
19911;"CRECHE DO BAIRRO DO GINÁSIO";"AV CARLOS DE FREITAS MOTA";"Serrinha";"BA";90,43;"paralisada";754351,422288868;"(18490807000115) ART E THEC ENGENHARIA E SERVICOS LTDA - ME"
19913;"Terreno da Creche do tipo \\";"Travessa Antonio Alves Silva";"Sapé";"PB";87,22;"paralisada";1476800,48659324;"(12209627000136) SANTA FE CONSTRUCOES E SERVICOS LTDA - EPP"
19930;"Wirton Lira";"Rua Projetada 6";"Caruaru";"PE";1;"paralisada";917257,997182752;"(04231471000161) WCN Emprendimentos e Serviços Ltda"
19939;"Uidade de Educação Infantil Cirandinha";NA;"Arenópolis";"GO";70,42;"paralisada";645593,843165562;"(11468075000118) OM CONSTRUCOES E SERVICOS LTDA"
19948;"Escola de Educação Infantil";"Rua Rio Grande";"Xaxim";"SC";95,23;"paralisada";845396,618488833;"(72432032000177) METALURGICA PONTUAL LTDA ME"
19956;"UNIDADE MUN. DE EDUC. INF. BETEL";"RUA ANGELA BUZIOLLI TONON";"Paulínia";"SP";44,49;"paralisada";899883,908055418;"(13034156000135) TETO CONSTRUTORA S.A."
19964;"Vila Capistrano de Abreu";"Avenida Eurico Barreto";"Marabá";"PA";33,81;"paralisada";725079,203793493;"(08769651000152) J DA SILVA ANDRADE & CIA LTDA"
19972;"Creche - Tibiri II";"Rua Petrônio Alves Nilo";"Santa Rita";"PB";56,03;"paralisada";971770,902375545;"(06879669000181) URTIGA AQUACULTURA LTDA"
19974;"TRES MARIAS";"RUA PROJETADA";"Floresta";"PE";82,74;"paralisada";1463009,11461322;"(08635005000100) CONSTRUMAR CONSTRUTORA E INCORPORADORA MARANHAO LTDA"
19976;"CRECHE TIPO B";"RUA PROJETADA";"Urucurituba";"AM";53,65;"paralisada";1828597,85679569;"(12712259000144) SEVEN ENGENHARIA LTDA"
19977;"CMEI PARQUE INDUSTRIAL";"AV PRESIDENTE ROOSEVELT";"Senador Canedo";"GO";0;"paralisada";827488,737910821;"(07945776000123) TECNOVA ENGENHARIA LTDA-ME"
19979;"UEI VINGT ROSADO";"Rua Delmira Queiroz Pinto";"Mossoró";"RN";77,3;"paralisada";857134,849544863;"(04693484000152) A & C Construções Ltda"
19985;"CRECHE PROINFÂNCIA DE SUCUPIRA";"ALAMEDA LUIS GONZAGA CARNEIRO";"Sucupira do Norte";"MA";87,85;"paralisada";847980,57108117;"(05978675000123) CONSTRUENG-CONSTRUCAO E ENGENHARIA LTDA"
19987;"Pq. Residencial Cosmópolis - Area Institucional";"Rua Major Fausto Suzara, s/ nº";"Cosmópolis";"SP";50,53;"paralisada";897294,557160401;NA
19989;"Calumbi";"Rua Proxima ao Mecardo s/n";"Ibotirama";"BA";52,09;"paralisada";848002,212057627;"(02517231000100) ALIANCA PINTURAS E REFORMAS LTDA"
19990;"Creche Cajari";"Av. Belo Horizante";"Laranjal do Jari";"AP";92,13;"paralisada";1786587,21676031;"(34868505000194) ANGULO CONSTRUCOES & COMERCIO LTDA"
19997;"RODA DE FOGO";"Rua Pintor Hélio Feijó";"Recife";"PE";2,73;"paralisada";259633,127632548;"(01991627000114) KAIZEN - CONSTRUCOES E INCORPORACOES LTDA"
